per_gop,per_dem,per_third_party,County_with_State,Date,Series_Complete_Pop_Pct,Metro_status,PCTPOVALL_2021,MEDHHINC_2021,WA,BA,IA,AAPI,MEDIAN_AGE_TOT,through_hs,college_up,target
32.8,64.9,2.3,"Santa Barbara County, CA",05/10/2023,74.1,1,15,83185,85.0,2.4,2.2,6.4,34.5,35.35,64.65,1
25.2,72.7,2.1,"Santa Clara County, CA",05/10/2023,90.1,1,6,141161,49.7,2.9,1.2,41.9,38.2,24.51,75.49,1
18.6,78.9,2.5,"Santa Cruz County, CA",05/10/2023,81.5,1,10,90370,86.5,1.5,1.9,5.6,39.7,27.63,72.37,1
65.4,32.3,2.3,"Shasta County, CA",05/10/2023,51.6,1,14,60187,86.7,1.3,3.2,3.8,41.4,34.76,65.24,0
59.2,37.8,3.0,"Sierra County, CA",05/10/2023,74.9,0,12,60659,92.6,0.5,2.6,1.2,53.7,35.15,64.85,1
56.7,40.9,2.4,"Siskiyou County, CA",05/10/2023,55.8,0,16,50069,85.2,1.5,5.1,2.3,47.4,37.16,62.84,0
33.7,64.0,2.4,"Solano County, CA",05/10/2023,71.5,1,10,87348,58.2,14.4,1.3,18.5,39.1,34.92,65.08,1
23.0,74.5,2.4,"Sonoma County, CA",05/10/2023,81.3,1,9,92999,85.7,2.2,2.3,5.4,43.3,29.15,70.85,1
48.5,49.3,2.3,"Stanislaus County, CA",05/10/2023,50.4,1,14,73151,82.1,3.7,2.1,7.5,34.8,50.01,49.99,0
57.2,40.7,2.1,"Sutter County, CA",05/10/2023,63.0,1,15,63246,70.9,2.8,2.4,18.6,36.8,44.87,55.13,0
66.6,31.0,2.3,"Tehama County, CA",05/10/2023,44.7,0,15,53654,89.6,1.1,3.4,1.9,40.3,43.22,56.78,0
50.9,45.6,3.5,"Trinity County, CA",05/10/2023,74.9,0,19,45508,86.0,0.7,5.1,2.9,52.0,44.54,55.46,1
52.8,45.0,2.1,"Tulare County, CA",05/10/2023,56.1,1,18,57398,87.7,2.3,2.8,4.4,32.0,53.87,46.13,0
58.2,39.4,2.4,"Tuolumne County, CA",05/10/2023,53.0,0,13,61396,90.1,1.8,2.3,1.9,47.7,33.11,66.89,0
38.4,59.5,2.2,"Ventura County, CA",05/10/2023,74.4,1,8,95819,83.3,2.5,1.9,8.5,39.7,34.14,65.86,1
28.1,69.5,2.4,"Yolo County, CA",05/10/2023,73.9,1,14,76247,72.1,3.3,1.8,16.6,31.5,30.14,69.86,1
59.3,37.7,3.0,"Yuba County, CA",05/10/2023,57.3,1,15,60764,76.1,5.1,2.9,9.0,33.9,42.03,57.97,0
40.4,56.7,2.9,"Adams County, CO",05/10/2023,71.8,1,10,80831,84.7,4.4,2.4,5.0,34.8,43.43,56.57,1
48.8,48.1,3.0,"Alamosa County, CO",05/10/2023,58.5,0,18,51009,86.6,2.3,5.7,1.9,32.4,41.48,58.52,0
36.4,61.0,2.6,"Arapahoe County, CO",05/10/2023,71.8,1,8,84308,75.3,11.9,1.2,7.2,37.4,27.6,72.4,1
56.7,40.9,2.4,"Archuleta County, CO",05/10/2023,59.8,0,11,68025,91.0,0.9,3.8,1.3,51.4,27.82,72.18,0
83.9,14.2,1.8,"Baca County, CO",05/10/2023,40.6,0,20,44257,92.5,1.3,2.4,0.4,43.2,43.34,56.66,0
66.1,32.2,1.7,"Bent County, CO",05/10/2023,27.6,0,30,37185,85.4,6.5,3.7,1.7,41.8,61.47,38.53,0
20.6,77.2,2.2,"Boulder County, CO",05/10/2023,82.8,1,10,90327,89.5,1.3,0.9,5.2,37.7,15.61,84.39,1
34.9,62.4,2.7,"Broomfield County, CO",05/10/2023,83.9,1,4,106413,86.7,1.7,0.9,7.7,38.6,16.39,83.61,1
45.4,52.2,2.4,"Chaffee County, CO",05/10/2023,66.4,0,10,65987,93.3,1.9,1.8,1.1,47.0,31.35,68.65,0
87.4,11.5,1.1,"Cheyenne County, CO",05/10/2023,34.7,0,12,58544,92.6,1.2,1.8,2.2,42.4,36.93,63.07,0
42.1,55.0,2.9,"Clear Creek County, CO",05/10/2023,51.1,1,7,78312,92.8,1.1,1.5,1.5,48.2,22.67,77.33,0
52.8,45.2,2.0,"Conejos County, CO",05/10/2023,51.3,0,16,45931,89.3,1.5,4.6,1.3,39.6,43.32,56.68,0
35.4,62.6,2.0,"Costilla County, CO",05/10/2023,62.2,0,23,35416,84.9,3.7,6.1,1.8,49.8,42.41,57.59,0
72.6,25.0,2.4,"Crowley County, CO",05/10/2023,22.4,0,37,38049,82.0,10.4,3.7,1.5,39.1,62.42,37.58,0
68.1,30.6,1.3,"Custer County, CO",05/10/2023,51.6,0,10,63505,94.7,1.1,1.3,0.6,57.8,19.68,80.32,0
67.5,30.4,2.1,"Delta County, CO",05/10/2023,49.5,0,13,52403,94.3,0.8,1.5,1.1,47.9,46.84,53.16,0
18.2,79.6,2.3,"Denver County, CO",05/10/2023,80.5,1,11,81262,80.2,9.9,1.8,4.5,35.1,25.95,74.05,1
75.2,23.5,1.3,"Dolores County, CO",05/10/2023,43.4,0,13,55157,92.4,1.7,3.1,0.6,46.6,45.95,54.05,0
52.4,45.2,2.5,"Douglas County, CO",05/10/2023,77.1,1,2,129839,88.1,1.9,0.6,6.4,39.6,14.28,85.72,1
33.9,63.8,2.3,"Eagle County, CO",05/10/2023,86.1,0,7,94928,93.5,1.5,1.4,1.7,40.4,23.91,76.09,1
73.9,23.7,2.5,"Elbert County, CO",05/10/2023,39.2,1,5,114853,93.8,1.4,0.9,1.3,44.7,27.06,72.94,0
53.5,42.7,3.7,"El Paso County, CO",05/10/2023,68.3,1,9,79094,82.6,6.9,1.4,3.8,35.1,25.15,74.85,0
68.5,28.8,2.6,"Fremont County, CO",05/10/2023,48.3,0,15,51732,91.1,4.0,1.9,1.0,44.2,50.8,49.2,0
47.6,49.9,2.5,"Garfield County, CO",05/10/2023,67.1,0,9,78940,93.6,1.5,1.7,1.2,37.7,36.14,63.86,0
43.8,53.1,3.1,"Gilpin County, CO",05/10/2023,60.2,1,6,82370,91.6,1.4,1.6,2.0,48.3,20.47,79.53,0
49.5,47.7,2.8,"Grand County, CO",05/10/2023,65.4,0,7,78779,94.7,1.3,0.9,1.2,45.2,35.81,64.19,0
33.4,63.7,2.9,"Gunnison County, CO",05/10/2023,72.0,0,12,63872,93.2,0.7,3.0,1.0,36.8,18.76,81.24,1
55.9,40.3,3.8,"Hinsdale County, CO",05/10/2023,69.5,0,7,66213,93.7,1.3,1.3,0.8,56.6,19.76,80.24,0
50.0,47.1,2.9,"Huerfano County, CO",05/10/2023,56.2,0,18,46798,87.8,1.8,5.4,1.3,53.7,34.01,65.99,0
77.7,20.0,2.3,"Jackson County, CO",05/10/2023,47.8,0,14,55535,94.8,0.3,3.0,0.2,49.1,37.35,62.65,0
39.3,57.9,2.8,"Jefferson County, CO",05/10/2023,81.1,1,7,94401,90.9,1.6,1.2,3.4,40.5,24.46,75.54,1
88.0,10.9,1.1,"Kiowa County, CO",05/10/2023,38.2,0,12,61430,94.9,0.8,1.1,0.9,43.8,29.97,70.03,0
81.2,17.1,1.7,"Kit Carson County, CO",05/10/2023,40.3,0,12,56272,93.9,1.0,1.8,0.9,40.3,39.88,60.12,0
37.8,58.1,4.1,"Lake County, CO",05/10/2023,62.2,0,11,64416,91.9,1.2,2.9,1.2,37.9,35.72,64.28,0
39.9,57.6,2.5,"La Plata County, CO",05/10/2023,73.5,0,10,74774,88.0,0.7,7.7,1.0,42.9,23.82,76.18,1
40.8,56.2,3.0,"Larimer County, CO",05/10/2023,71.4,1,11,78681,91.9,1.3,1.2,2.6,37.0,21.11,78.89,1
53.8,43.9,2.3,"Las Animas County, CO",05/10/2023,63.5,0,21,42708,89.7,1.9,4.0,1.6,46.2,38.38,61.62,0
80.5,17.7,1.7,"Lincoln County, CO",05/10/2023,37.2,0,14,51975,88.3,5.4,1.9,1.9,40.0,60.78,39.22,0
76.8,21.1,2.2,"Logan County, CO",05/10/2023,39.4,0,16,53234,91.2,4.0,1.8,1.2,39.7,47.11,52.89,0
62.8,34.8,2.4,"Mesa County, CO",05/10/2023,52.0,1,10,63531,93.6,1.0,1.6,1.3,41.0,35.78,64.22,0
56.5,41.9,1.6,"Mineral County, CO",05/10/2023,87.8,0,9,62213,96.7,0.4,0.5,0.6,52.5,15.37,84.63,1
80.7,17.1,2.2,"Moffat County, CO",05/10/2023,45.3,0,10,64133,94.0,1.0,1.5,0.9,38.7,49.94,50.06,0
60.0,37.7,2.3,"Montezuma County, CO",05/10/2023,72.5,0,15,53337,81.7,0.7,14.1,0.9,44.5,39.05,60.95,1
67.3,30.8,1.9,"Montrose County, CO",05/10/2023,51.4,0,12,56686,94.0,0.8,1.8,1.1,46.0,42.91,57.09,0
69.8,28.2,2.0,"Morgan County, CO",05/10/2023,50.0,0,12,61849,90.1,4.2,2.5,1.3,36.0,50.49,49.51,0
60.1,37.6,2.2,"Otero County, CO",05/10/2023,50.8,0,19,45658,89.8,1.8,4.2,1.2,40.3,44.07,55.93,0
39.2,58.8,1.9,"Ouray County, CO",05/10/2023,69.8,0,6,80686,95.4,0.2,0.9,1.1,54.1,14.98,85.02,0
56.9,39.9,3.2,"Park County, CO",05/10/2023,49.4,1,7,84361,93.6,1.1,1.4,1.1,51.1,27.75,72.25,0
78.8,19.6,1.6,"Phillips County, CO",05/10/2023,54.0,0,11,56577,95.4,1.1,1.4,0.7,41.6,41.3,58.7,0
23.2,75.2,1.6,"Pitkin County, CO",05/10/2023,87.3,0,6,96316,94.0,1.1,0.6,2.4,46.6,16.11,83.89,1
72.1,26.2,1.7,"Prowers County, CO",05/10/2023,44.4,0,19,48337,93.7,1.2,2.1,0.7,37.3,47.09,52.91,0
47.9,49.6,2.6,"Pueblo County, CO",05/10/2023,59.2,1,16,56311,89.0,2.8,3.4,1.4,39.8,38.88,61.12,0
82.9,15.2,1.9,"Rio Blanco County, CO",05/10/2023,39.9,0,10,65334,93.1,1.5,1.8,0.9,39.4,41.46,58.54,0
58.0,39.6,2.4,"Rio Grande County, CO",05/10/2023,65.8,0,14,52353,91.8,1.2,3.8,0.7,41.8,40.13,59.87,0
35.1,62.7,2.2,"Routt County, CO",05/10/2023,79.1,0,6,93776,95.2,1.1,0.7,1.0,43.4,19.56,80.44,1
41.7,55.6,2.7,"Saguache County, CO",05/10/2023,37.1,0,21,43366,90.4,1.4,3.8,1.1,49.1,44.01,55.99,0
35.9,60.7,3.4,"San Juan County, CO",05/10/2023,95.0,0,13,54146,95.1,0.2,1.0,0.7,47.4,33.33,66.67,1
22.1,76.2,1.7,"San Miguel County, CO",05/10/2023,86.6,0,9,79742,94.3,1.0,1.6,1.3,44.2,18.98,81.02,1
77.5,20.8,1.7,"Sedgwick County, CO",05/10/2023,54.1,0,14,45645,93.2,1.0,1.7,1.6,49.9,37.56,62.44,0
28.8,68.4,2.8,"Summit County, CO",05/10/2023,88.3,0,6,90297,93.8,1.6,1.0,1.9,40.7,22.85,77.15,1
66.4,31.2,2.5,"Teller County, CO",05/10/2023,56.1,1,7,76715,92.9,1.2,1.5,1.3,51.0,27.09,72.91,0
86.3,12.3,1.5,"Washington County, CO",05/10/2023,32.4,0,11,57522,95.3,1.4,0.5,0.8,41.6,39.72,60.28,0
57.6,39.6,2.9,"Weld County, CO",05/10/2023,63.8,1,9,84826,91.7,1.9,1.7,2.3,35.3,37.3,62.7,0
82.5,15.8,1.8,"Yuma County, CO",05/10/2023,45.5,0,13,56161,95.8,0.7,1.2,0.9,37.5,40.93,59.07,0
35.7,62.9,1.4,"Fairfield County, CT",05/10/2023,86.4,1,9,100703,79.5,13.7,0.6,6.2,40.9,30.64,69.36,1
35.4,63.1,1.5,"Hartford County, CT",05/10/2023,79.4,1,10,79958,76.2,16.7,0.7,6.4,40.9,35.52,64.48,1
51.7,46.6,1.7,"Litchfield County, CT",05/10/2023,78.6,0,8,84689,94.3,2.8,0.4,2.4,40.9,35.59,64.41,1
41.0,57.3,1.7,"Middlesex County, CT",05/10/2023,87.1,1,6,94735,89.8,6.2,0.3,3.6,40.9,30.16,69.84,1
40.6,58.0,1.3,"New Haven County, CT",05/10/2023,82.4,1,12,75094,78.5,16.2,0.7,4.6,40.9,39.28,60.72,1
40.9,56.9,2.2,"New London County, CT",05/10/2023,82.8,1,8,78552,85.4,8.4,1.4,4.8,40.9,35.56,64.44,1
43.2,54.6,2.1,"Tolland County, CT",05/10/2023,69.7,1,11,86430,89.7,4.4,0.3,5.5,40.9,31.3,68.7,0
51.1,46.8,2.2,"Windham County, CT",05/10/2023,66.7,1,11,71581,93.4,3.9,0.9,1.8,40.9,45.5,54.5,0
47.1,51.2,1.7,"Kent County, DE",05/10/2023,59.2,1,12,64670,63.6,28.9,0.8,2.5,38.6,43.97,56.03,0
30.7,67.8,1.5,"New Castle County, DE",05/10/2023,73.6,1,11,74088,62.6,27.6,0.5,6.4,39.3,36.96,63.04,1
55.1,43.8,1.1,"Sussex County, DE",05/10/2023,72.9,1,11,70500,83.4,11.6,1.1,1.6,52.7,41.49,58.51,1
5.4,92.1,2.5,"District of Columbia, DC",05/10/2023,87.3,1,16,91072,46.2,45.0,0.7,4.8,34.8,23.27,76.73,1
35.7,62.9,1.4,"Alachua County, FL",05/10/2023,69.4,1,19,56006,69.8,20.4,0.4,6.4,32.4,27.15,72.85,0
84.7,14.5,0.8,"Baker County, FL",05/10/2023,37.5,1,16,60994,83.3,12.8,0.5,1.0,37.6,57.96,42.04,0
71.1,27.5,1.4,"Bay County, FL",05/10/2023,55.6,1,13,60106,81.3,11.8,0.8,2.6,41.2,38.09,61.91,0
75.8,23.2,1.0,"Bradford County, FL",05/10/2023,47.0,0,19,54911,78.2,18.0,0.7,0.7,40.4,59.49,40.51,0
57.6,41.2,1.2,"Brevard County, FL",05/10/2023,67.2,1,11,65280,82.5,11.1,0.5,2.9,47.0,33.93,66.07,0
34.8,64.6,0.6,"Broward County, FL",05/10/2023,73.7,1,12,65536,62.4,30.6,0.4,4.1,41.5,36.87,63.13,1
80.8,18.5,0.7,"Calhoun County, FL",05/10/2023,35.7,0,20,43210,82.4,12.2,1.6,1.1,41.4,64.49,35.51,0
63.0,36.3,0.7,"Charlotte County, FL",05/10/2023,68.2,1,10,59547,90.2,6.0,0.4,1.6,60.2,41.88,58.12,0
70.1,29.1,0.8,"Citrus County, FL",05/10/2023,58.2,1,15,48237,92.5,3.3,0.5,1.7,57.0,48.15,51.85,0
67.9,30.8,1.3,"Clay County, FL",05/10/2023,56.2,1,8,76711,78.6,13.9,0.6,3.5,40.5,36.47,63.53,0
62.0,37.4,0.6,"Collier County, FL",05/10/2023,73.8,1,10,75799,89.2,7.2,0.5,1.8,53.0,36.81,63.19,1
72.1,27.0,0.9,"Columbia County, FL",05/10/2023,43.5,0,16,52035,78.0,17.8,0.7,1.4,41.4,50.01,49.99,0
65.7,33.6,0.7,"DeSoto County, FL",05/10/2023,48.9,0,25,43256,84.1,12.2,1.1,0.9,42.5,67.12,32.88,0
82.8,16.7,0.5,"Dixie County, FL",05/10/2023,35.6,0,23,39029,87.4,9.2,0.7,0.6,46.4,66.94,33.06,0
47.4,51.2,1.3,"Duval County, FL",05/10/2023,63.3,1,14,60121,59.9,31.1,0.5,5.3,36.9,37.56,62.44,0
56.7,41.6,1.6,"Escambia County, FL",05/10/2023,58.0,1,18,54492,68.8,22.8,0.9,3.6,37.9,36.72,63.28,0
60.0,39.3,0.7,"Flagler County, FL",05/10/2023,66.0,1,10,65783,83.9,10.6,0.4,2.6,53.0,39.76,60.24,0
68.3,31.0,0.8,"Franklin County, FL",05/10/2023,49.6,0,21,44684,85.9,10.3,1.0,0.7,49.7,53.1,46.9,0
31.4,68.0,0.6,"Gadsden County, FL",05/10/2023,59.8,1,25,45678,42.2,54.9,0.7,0.9,42.7,54.8,45.2,0
81.5,17.6,0.9,"Gilchrist County, FL",05/10/2023,37.8,1,15,52168,92.8,3.9,0.9,0.8,42.5,55.79,44.21,0
72.8,26.7,0.5,"Glades County, FL",05/10/2023,35.0,0,19,46389,75.3,15.3,4.4,1.0,47.4,63.64,36.36,0
74.9,24.3,0.8,"Gulf County, FL",05/10/2023,54.1,1,15,51684,81.6,14.2,0.8,0.7,46.8,46.11,53.89,0
65.4,33.7,0.9,"Hamilton County, FL",05/10/2023,36.3,0,25,39522,64.7,30.3,1.3,1.0,41.4,69.78,30.22,0
72.2,27.1,0.8,"Hardee County, FL",05/10/2023,44.1,0,21,45964,87.2,8.1,1.3,1.4,35.5,70.15,29.85,0
61.1,38.1,0.8,"Hendry County, FL",05/10/2023,52.0,0,21,48841,83.1,11.7,1.9,1.4,35.4,66.23,33.77,0
64.6,34.4,0.9,"Hernando County, FL",05/10/2023,56.8,1,12,56443,88.6,6.7,0.6,1.7,47.4,44.64,55.36,0
66.8,32.5,0.7,"Highlands County, FL",05/10/2023,54.4,1,15,47820,84.7,10.8,0.8,1.7,54.3,50.18,49.82,0
46.0,52.9,1.2,"Hillsborough County, FL",05/10/2023,66.0,1,14,65818,72.9,18.5,0.6,4.9,37.9,37.17,62.83,0
89.1,10.2,0.7,"Holmes County, FL",05/10/2023,30.3,0,20,44139,88.3,6.9,1.2,1.0,42.2,65.29,34.71,0
60.4,38.8,0.8,"Indian River County, FL",05/10/2023,69.8,1,11,61351,86.6,9.2,0.5,1.8,55.6,36.54,63.46,0
69.1,30.2,0.7,"Jackson County, FL",05/10/2023,44.8,0,20,42721,70.0,25.8,0.9,0.9,42.2,56.52,43.48,0
53.0,46.1,0.9,"Jefferson County, FL",05/10/2023,61.0,1,16,56130,65.3,31.5,0.6,0.8,48.0,50.89,49.11,0
85.5,13.9,0.5,"Lafayette County, FL",05/10/2023,40.5,0,18,45732,84.8,11.7,0.9,0.6,41.2,69.02,30.98,0
59.6,39.5,0.9,"Lake County, FL",05/10/2023,68.3,1,10,64662,82.0,12.4,0.6,2.6,46.7,40.94,59.06,0
59.2,40.0,0.8,"Lee County, FL",05/10/2023,64.9,1,12,66426,86.4,9.2,0.5,2.0,49.4,41.07,58.93,0
35.3,63.5,1.2,"Leon County, FL",05/10/2023,59.1,1,16,57246,60.8,32.5,0.4,3.8,31.8,25.81,74.19,0
72.4,26.8,0.8,"Levy County, FL",05/10/2023,48.8,0,18,45494,86.5,9.5,0.8,1.1,47.5,54.78,45.22,0
79.9,19.5,0.6,"Liberty County, FL",05/10/2023,34.8,0,23,48271,77.9,18.2,1.3,0.6,40.5,64.43,35.57,0
59.4,39.9,0.6,"Madison County, FL",05/10/2023,48.8,0,21,43444,60.9,35.9,0.9,0.6,44.6,56.36,43.64,0
57.6,41.6,0.8,"Manatee County, FL",05/10/2023,64.5,1,9,67929,85.5,9.1,0.6,2.6,50.0,38.82,61.18,0
62.5,36.6,0.8,"Marion County, FL",05/10/2023,58.8,1,13,54555,81.6,13.7,0.6,2.0,48.4,47.42,52.58,0
62.0,37.4,0.7,"Martin County, FL",05/10/2023,65.8,1,11,67059,89.8,5.6,1.1,1.8,53.6,33.25,66.75,0
46.1,53.4,0.5,"Miami-Dade County, FL",05/10/2023,89.1,1,15,58905,79.4,17.1,0.3,1.8,41.0,43.94,56.06,1
53.5,45.6,0.9,"Monroe County, FL",05/10/2023,81.6,0,11,68975,88.7,7.3,0.5,1.6,49.0,35.69,64.31,1
72.4,26.5,1.2,"Nassau County, FL",05/10/2023,60.1,1,9,78069,89.8,6.4,0.5,1.3,46.4,39.38,60.62,0
68.6,29.4,2.0,"Okaloosa County, FL",05/10/2023,66.7,1,9,69053,80.4,10.6,0.8,3.5,37.6,31.73,68.27,0
71.9,27.5,0.6,"Okeechobee County, FL",05/10/2023,47.9,0,20,47642,87.2,8.4,1.6,1.1,41.7,56.04,43.96,0
37.9,61.0,1.1,"Orange County, FL",05/10/2023,72.1,1,14,64579,67.6,22.8,0.6,6.1,36.6,34.82,65.18,1
42.6,56.4,1.0,"Osceola County, FL",05/10/2023,76.0,1,13,60495,77.3,15.3,0.9,3.4,37.0,42.9,57.1,1
43.3,56.1,0.6,"Palm Beach County, FL",05/10/2023,68.9,1,11,70024,74.1,20.1,0.6,3.2,45.6,34.33,65.67,0
59.5,39.4,1.1,"Pasco County, FL",05/10/2023,61.4,1,11,59555,85.4,7.7,0.5,3.6,43.5,42.97,57.03,0
49.3,49.6,1.1,"Pinellas County, FL",05/10/2023,67.2,1,12,61851,82.2,11.0,0.4,3.9,49.3,34.44,65.56,0
56.7,42.3,1.1,"Polk County, FL",05/10/2023,59.5,1,15,56344,77.4,17.1,0.8,2.2,39.5,47.54,52.46,0
70.1,28.9,0.9,"Putnam County, FL",05/10/2023,43.4,0,26,38759,80.4,15.9,0.8,0.8,45.2,60.13,39.87,0
62.8,36.2,1.0,"St. Johns County, FL",05/10/2023,72.8,1,6,94662,87.6,5.6,0.3,4.1,44.3,27.07,72.93,1
50.4,48.9,0.7,"St. Lucie County, FL",05/10/2023,60.7,1,11,62378,71.9,22.8,0.6,2.2,45.2,43.22,56.78,0
72.4,25.8,1.8,"Santa Rosa County, FL",05/10/2023,56.1,1,8,80837,86.3,6.5,0.9,2.5,40.2,34.88,65.12,0
54.8,44.4,0.8,"Sarasota County, FL",05/10/2023,72.9,1,8,71630,91.1,4.7,0.3,2.1,57.5,33.07,66.93,1
48.0,50.8,1.2,"Seminole County, FL",05/10/2023,64.1,1,9,70470,77.1,13.8,0.5,5.6,39.8,26.37,73.63,0
67.9,31.7,0.4,"Sumter County, FL",05/10/2023,83.6,1,9,69707,90.1,7.1,0.4,1.2,68.1,38.01,61.99,1
77.9,21.3,0.8,"Suwannee County, FL",05/10/2023,39.9,0,20,46284,84.2,12.1,0.8,0.8,43.0,57.65,42.35,0
76.5,22.7,0.8,"Taylor County, FL",05/10/2023,41.9,0,20,47083,77.2,18.6,1.0,1.0,42.4,62.15,37.85,0
82.2,16.9,0.9,"Union County, FL",05/10/2023,37.0,0,22,48667,75.9,20.5,0.6,0.7,38.5,59.56,40.44,0
56.5,42.5,1.0,"Volusia County, FL",05/10/2023,61.6,1,13,58246,82.9,11.9,0.5,2.1,46.8,40.02,59.98,0
70.0,29.1,1.0,"Wakulla County, FL",05/10/2023,46.2,1,10,71962,82.2,13.6,0.8,0.8,41.1,47.49,52.51,0
75.4,23.7,1.0,"Walton County, FL",05/10/2023,51.3,1,12,64779,89.8,5.2,0.8,1.5,44.1,37.05,62.95,0
80.1,19.0,0.8,"Washington County, FL",05/10/2023,33.5,0,19,47930,80.6,13.3,1.4,1.2,41.5,58.53,41.47,0
78.3,21.3,0.4,"Appling County, GA",05/10/2023,37.0,0,18,46530,77.0,19.3,0.6,1.1,39.4,60.6,39.4,0
72.9,26.1,1.0,"Atkinson County, GA",05/10/2023,41.3,0,23,40303,76.9,15.9,1.8,2.6,36.6,66.18,33.82,0
86.1,13.4,0.5,"Bacon County, GA",05/10/2023,31.6,0,23,43154,79.0,17.1,0.5,1.2,37.8,56.01,43.99,0
57.7,41.9,0.4,"Baker County, GA",05/10/2023,53.1,1,25,44106,54.6,41.1,0.8,1.8,47.9,50.49,49.51,0
48.8,50.1,1.1,"Baldwin County, GA",05/10/2023,46.0,0,24,44685,54.2,42.0,0.4,1.8,36.4,47.02,52.98,0
88.6,10.6,0.8,"Banks County, GA",05/10/2023,31.5,0,12,60485,92.4,3.4,0.8,1.4,41.2,54.93,45.07,0
70.7,27.6,1.8,"Barrow County, GA",05/10/2023,41.7,1,9,67646,77.2,15.0,0.7,4.4,36.2,46.69,53.31,0
74.7,24.0,1.4,"Bartow County, GA",05/10/2023,38.6,1,11,67604,84.1,11.6,0.6,1.4,38.2,50.32,49.68,0
62.6,36.5,0.9,"Ben Hill County, GA",05/10/2023,40.1,0,22,39863,59.4,37.0,0.8,0.9,39.6,66.26,33.74,0
82.9,16.4,0.7,"Berrien County, GA",05/10/2023,35.2,0,17,46404,85.0,11.3,0.6,1.2,40.0,60.12,39.88,0
37.6,61.4,1.1,"Bibb County, GA",05/10/2023,48.0,1,24,47859,38.5,57.1,0.3,2.3,36.6,44.31,55.69,0
75.8,23.0,1.2,"Bleckley County, GA",05/10/2023,37.8,0,19,51770,72.0,24.9,0.2,1.2,40.1,47.22,52.78,0
90.2,9.0,0.7,"Brantley County, GA",05/10/2023,26.8,1,18,48076,92.9,4.1,0.6,0.4,40.7,63.99,36.01,0
60.0,39.3,0.7,"Brooks County, GA",05/10/2023,49.8,1,23,40936,60.8,34.0,0.6,1.8,43.5,52.55,47.45,0
66.7,31.6,1.7,"Bryan County, GA",05/10/2023,56.2,1,8,87334,77.5,15.9,0.5,2.6,35.0,34.79,65.21,0
61.1,37.4,1.5,"Bulloch County, GA",05/10/2023,35.6,0,21,53105,66.1,29.5,0.5,1.6,30.1,41.52,58.48,0
50.5,48.8,0.7,"Burke County, GA",05/10/2023,59.4,1,20,46977,50.9,45.8,0.6,0.8,39.2,52.46,47.54,0
71.4,27.8,0.8,"Butts County, GA",05/10/2023,35.6,1,14,61471,68.1,28.5,0.4,0.8,38.3,60.26,39.74,0
42.0,57.5,0.5,"Calhoun County, GA",05/10/2023,50.1,0,34,38232,35.0,61.4,0.5,1.5,40.5,61.58,38.42,0
64.4,33.6,2.0,"Camden County, GA",05/10/2023,58.2,0,11,63482,75.1,18.7,0.7,2.0,34.2,40.45,59.55,0
70.7,28.6,0.7,"Candler County, GA",05/10/2023,43.8,0,22,41593,71.3,25.2,0.5,1.3,38.9,60.14,39.86,0
68.8,29.8,1.4,"Carroll County, GA",05/10/2023,39.5,1,16,59894,75.1,20.3,0.6,1.3,35.3,48.97,51.03,0
77.2,21.3,1.5,"Catoosa County, GA",05/10/2023,46.3,1,11,64245,92.3,3.4,0.5,1.7,41.3,43.89,56.11,0
74.8,24.2,1.0,"Charlton County, GA",05/10/2023,26.4,0,24,47229,65.0,29.8,1.7,1.0,38.9,59.81,40.19,0
39.9,58.7,1.4,"Chatham County, GA",05/10/2023,58.7,1,15,61527,52.5,41.3,0.4,3.4,37.3,33.74,66.26,0
55.6,42.2,2.2,"Chattahoochee County, GA",05/10/2023,95.0,1,16,53786,69.8,18.7,1.5,5.0,25.4,30.05,69.95,1
80.2,18.4,1.3,"Chattooga County, GA",05/10/2023,39.4,0,20,42974,86.4,9.8,0.6,0.9,40.8,64.5,35.5,0
68.8,29.5,1.7,"Cherokee County, GA",05/10/2023,51.5,1,7,96997,86.2,8.3,0.6,2.7,40.2,30.62,69.38,0
28.1,70.2,1.6,"Clarke County, GA",05/10/2023,48.8,1,21,49145,65.4,27.5,0.5,4.2,29.1,29.53,70.47,0
44.4,55.1,0.5,"Clay County, GA",05/10/2023,71.6,0,24,35957,38.2,58.5,0.4,1.7,46.9,49.84,50.16,1
14.1,85.0,0.9,"Clayton County, GA",05/10/2023,46.0,1,18,51422,18.0,73.6,0.6,5.3,33.6,47.69,52.31,0
73.6,26.0,0.4,"Clinch County, GA",05/10/2023,41.5,0,23,44799,68.6,27.4,1.0,0.6,37.4,62.88,37.12,0
42.0,56.3,1.6,"Cobb County, GA",05/10/2023,60.8,1,9,87532,61.2,29.5,0.5,6.0,37.7,25.24,74.76,0
69.5,29.7,0.8,"Coffee County, GA",05/10/2023,38.6,0,26,36708,67.9,28.7,0.6,1.0,36.2,61.98,38.02,0
73.2,26.0,0.7,"Colquitt County, GA",05/10/2023,41.2,0,22,44485,71.9,24.0,1.4,1.3,37.3,62.08,37.92,0
62.1,36.3,1.7,"Columbia County, GA",05/10/2023,53.1,1,7,87281,70.5,20.6,0.5,4.9,37.8,29.8,70.2,0
69.7,29.3,1.1,"Cook County, GA",05/10/2023,42.4,0,20,44995,68.0,27.9,1.0,0.8,38.1,50.56,49.44,0
